windowStart,windowEnd,sampleCount,gatewayId,deviceName,accXRMS_min,accYRMS_min,accZRMS_min,temperature_min,humidity_min,bvoc_min,iaq_min,anomaly_min,classConfidence_min,accXRMS_avg,accYRMS_avg,accZRMS_avg,temperature_avg,humidity_avg,bvoc_avg,iaq_avg,anomaly_avg,classConfidence_avg,accXRMS_max,accYRMS_max,accZRMS_max,temperature_max,humidity_max,bvoc_max,iaq_max,anomaly_max,classConfidence_max,dominantLabel,labelCounts
2026-08-01 02:10:02,2026-08-01 02:20:01,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.16,54.16,2.73,1290.0,-1.94,0.996,0.00491,0.05361,0.99613,30.16797,54.18783,2.84301,1318.29918,-1.29516,0.996,0.0054,0.054,0.9966,30.18,54.21,3.01,1360.0,-0.215,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 02:20:02,2026-08-01 02:30:00,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.13,54.16,2.79,1310.0,-1.878,0.996,0.00477,0.05363,0.99616,30.15037,54.18984,2.91097,1340.32854,-1.28481,0.996,0.0054,0.054,0.9966,30.17,54.21,3.03,1360.0,-0.222,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 02:30:02,2026-08-01 02:40:01,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.13,54.16,2.83,1330.0,-1.913,0.996,0.0048,0.0536,0.99613,30.14744,54.1876,2.95762,1357.78689,-1.29442,0.996,0.0054,0.054,0.9966,30.16,54.21,3.08,1380.0,-0.628,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 02:40:02,2026-08-01 02:50:00,487,OPTA,NICLABH1,0.0042,0.0532,0.9958,30.13,54.16,2.87,1340.0,-1.961,0.996,0.00474,0.05372,0.99614,30.14509,54.18704,2.97267,1368.41889,-1.31526,0.996,0.0054,0.0542,0.9966,30.16,54.21,3.07,1390.0,-0.454,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 02:50:02,2026-08-01 03:00:01,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.12,54.17,2.8,1340.0,-1.98,0.996,0.00494,0.05363,0.9962,30.13361,54.18936,2.89029,1357.76181,-1.31342,0.996,0.0056,0.0542,0.9966,30.16,54.21,3.0,1380.0,-0.52,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 03:00:03,2026-08-01 03:10:01,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.12,54.16,2.79,1350.0,-1.914,0.996,0.00485,0.05365,0.99619,30.12341,54.18749,2.89386,1365.89322,-1.28614,0.996,0.0054,0.0542,0.9966,30.13,54.21,3.02,1390.0,-0.106,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 03:10:03,2026-08-01 03:20:01,488,OPTA,NICLABH1,0.0044,0.0535,0.9958,30.1,54.16,2.76,1340.0,-1.966,0.996,0.00475,0.05377,0.99619,30.11244,54.18818,2.88324,1370.65574,-1.28128,0.996,0.0054,0.0542,0.9966,30.12,54.21,3.04,1410.0,-0.485,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 03:20:04,2026-08-01 03:30:02,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.11,54.16,2.72,1340.0,-1.894,0.996,0.00482,0.05362,0.99623,30.12133,54.18731,2.87039,1375.05133,-1.27526,0.996,0.0054,0.054,0.9966,30.14,54.22,3.02,1410.0,-0.17,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 03:30:04,2026-08-01 03:40:02,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.1,54.16,2.73,1350.0,-1.971,0.996,0.00479,0.05365,0.99621,30.11353,54.18852,2.81743,1370.34908,-1.28895,0.996,0.0054,0.0542,0.9966,30.12,54.22,2.91,1390.0,-0.07,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 03:40:04,2026-08-01 03:50:03,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.09,54.16,2.74,1360.0,-1.934,0.996,0.00477,0.05366,0.99618,30.10596,54.18957,2.81789,1377.86885,-1.29073,0.996,0.0054,0.0542,0.9966,30.12,54.21,2.9,1400.0,0.246,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 03:50:04,2026-08-01 04:00:02,487,OPTA,NICLABH1,0.0042,0.0532,0.9958,30.08,54.16,2.57,1330.0,-1.934,0.996,0.00462,0.05358,0.99622,30.09659,54.18916,2.72306,1362.81314,-1.28329,0.996,0.0054,0.0542,0.9966,30.11,54.21,2.87,1400.0,0.61,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 04:00:04,2026-08-01 04:10:03,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.06,54.16,2.51,1320.0,-1.859,0.996,0.00463,0.05354,0.99622,30.07589,54.18916,2.62729,1346.94045,-1.27941,0.996,0.0051,0.0542,0.9966,30.09,54.22,2.75,1370.0,-0.498,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 04:10:05,2026-08-01 04:20:04,488,OPTA,NICLABH1,0.0044,0.053,0.9958,30.05,54.16,2.47,1320.0,-1.863,0.996,0.00481,0.05361,0.9962,30.06551,54.18877,2.56625,1338.15574,-1.27948,0.996,0.0051,0.0542,0.9966,30.08,54.21,2.66,1360.0,-0.33,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 04:20:05,2026-08-01 04:30:03,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.04,53.16,2.47,1320.0,-1.927,0.996,0.00482,0.05366,0.9962,30.04947,53.86943,2.57951,1349.34292,-1.27689,0.996,0.0054,0.0542,0.9966,30.06,54.21,2.73,1390.0,-0.685,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 04:30:05,2026-08-01 04:40:03,487,OPTA,NICLABH1,0.0046,0.0532,0.9958,30.02,53.18,2.42,1320.0,-2.032,0.996,0.00506,0.05374,0.99614,30.03464,54.17694,2.5355,1344.9692,-1.2774,0.996,0.0054,0.0542,0.9966,30.05,54.21,2.62,1370.0,-0.1,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 04:40:06,2026-08-01 04:50:04,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.01,53.17,2.5,1340.0,-1.909,0.996,0.00484,0.05384,0.99615,30.02,53.76295,2.65129,1382.72541,-1.29146,0.996,0.0054,0.0542,0.9966,30.03,54.21,2.95,1460.0,-0.537,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 04:50:06,2026-08-01 05:00:05,488,OPTA,NICLABH1,0.0046,0.0535,0.9958,30.0,53.16,2.65,1390.0,-1.967,0.996,0.0049,0.05385,0.99617,30.01326,53.3601,2.82047,1433.62705,-1.27674,0.996,0.0054,0.0544,0.9966,30.02,54.21,2.93,1460.0,-0.159,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 05:00:08,2026-08-01 05:10:06,488,OPTA,NICLABH1,0.0046,0.0532,0.9958,29.98,53.17,2.48,1360.0,-1.922,0.996,0.00503,0.05372,0.99615,29.99473,53.74242,2.65672,1399.52869,-1.28347,0.996,0.0056,0.0542,0.9963,30.01,54.23,2.91,1460.0,-0.155,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 05:10:08,2026-08-01 05:20:06,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,29.98,53.16,2.46,1360.0,-1.957,0.996,0.00482,0.05378,0.99616,29.99271,53.65587,2.63064,1400.88296,-1.29056,0.996,0.0054,0.0544,0.9966,30.01,54.21,2.82,1450.0,-0.408,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 05:20:08,2026-08-01 05:30:07,488,OPTA,NICLABH1,0.0046,0.0532,0.9958,29.98,53.16,2.42,1360.0,-1.868,0.996,0.00487,0.05365,0.99616,29.99047,53.87557,2.57609,1394.15984,-1.27374,0.996,0.0054,0.0542,0.9966,30.0,54.21,2.8,1450.0,-0.124,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 05:30:09,2026-08-01 05:40:07,487,OPTA,NICLABH1,0.0044,0.0532,0.9958,29.97,53.18,2.45,1360.0,-1.971,0.996,0.00499,0.0537,0.99618,29.99464,54.10842,2.55659,1397.20739,-1.29732,0.996,0.0054,0.0542,0.9966,30.01,54.21,2.66,1420.0,-0.383,0.996,Motor_apagado,Motor_apagado:487
2026-08-01 05:40:09,2026-08-01 05:50:08,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.0,54.16,2.5,1390.0,-1.892,0.996,0.00488,0.05366,0.99613,30.00482,54.18787,2.5774,1410.32787,-1.29064,0.996,0.0054,0.0542,0.9966,30.02,54.21,2.64,1430.0,-0.277,0.996,Motor_apagado,Motor_apagado:488
2026-08-01 05:50:10,2026-08-01 06:00:09,488,OPTA,NICLABH1,0.0046,0.0532,0.9927,29.38,54.17,1.87,1190.0,-1.876,0.6718,0.01763,0.06291,0.99625,29.83621,54.47652,2.32764,1340.84016,-0.83391,0.95679,0.0391,0.0779,1.0002,30.01,55.31,2.66,1440.0,0.509,0.996,Motor_en_operacion,Motor_apagado:194; Motor_en_operacion:294
2026-08-01 06:00:11,2026-08-01 06:10:09,488,OPTA,NICLABH1,0.0215,0.0642,0.9929,28.73,55.16,1.43,1000.0,-1.431,0.6054,0.02804,0.06974,0.99607,28.96951,56.05891,1.61465,1089.13934,-0.5672,0.94353,0.0388,0.0774,0.9998,29.38,56.33,1.9,1200.0,0.559,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 06:10:12,2026-08-01 06:20:10,488,OPTA,NICLABH1,0.0208,0.0654,0.9924,28.66,55.1,1.3,940.0,-1.424,0.75,0.02837,0.07096,0.99594,28.73123,55.44955,1.39137,989.4877,-0.55184,0.95352,0.0415,0.0767,0.9995,28.82,56.26,1.5,1040.0,0.53,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 06:20:12,2026-08-01 06:30:11,488,OPTA,NICLABH1,0.0215,0.0654,0.9922,28.54,54.13,1.32,950.0,-1.416,0.7734,0.02898,0.07185,0.99602,28.63637,54.32676,1.44213,1020.36885,-0.53081,0.95911,0.0391,0.0776,1.0007,28.76,55.27,1.53,1060.0,0.348,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 06:30:13,2026-08-01 06:40:11,487,OPTA,NICLABH1,0.022,0.0657,0.9912,28.51,54.11,1.29,950.0,-1.308,0.6367,0.02883,0.07174,0.99587,28.57119,54.19366,1.39146,999.28131,-0.53242,0.95537,0.0393,0.0774,0.9998,28.63,54.29,1.51,1060.0,0.396,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 06:40:13,2026-08-01 06:50:12,489,OPTA,NICLABH1,0.0222,0.0662,0.9922,28.45,53.14,1.15,860.0,-1.433,0.664,0.02942,0.07286,0.99607,28.50879,53.98849,1.26035,931.69734,-0.51993,0.96261,0.0391,0.0803,1.0,28.6,54.31,1.39,1000.0,0.476,0.996,Motor_en_operacion,Motor_en_operacion:489
2026-08-01 06:50:13,2026-08-01 07:00:11,487,OPTA,NICLABH1,0.0205,0.0664,0.9927,28.35,53.12,1.1,840.0,-1.342,0.8125,0.02911,0.07207,0.99607,28.40427,53.26468,1.17339,885.42094,-0.55817,0.95999,0.0396,0.0776,0.9995,28.49,54.22,1.24,920.0,0.535,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 07:00:15,2026-08-01 07:10:12,487,OPTA,NICLABH1,0.0227,0.0657,0.9922,28.27,53.12,1.06,810.0,-1.491,0.7539,0.02934,0.07196,0.99611,28.33368,53.19279,1.12472,856.07803,-0.55788,0.96159,0.0415,0.0781,0.9998,28.4,53.29,1.16,890.0,0.54,0.9921,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 07:10:14,2026-08-01 07:20:12,488,OPTA,NICLABH1,0.0222,0.0659,0.9924,28.18,53.12,1.03,790.0,-1.413,0.6875,0.02938,0.07191,0.99606,28.23395,53.19314,1.07373,828.91393,-0.53509,0.96036,0.0383,0.0774,0.9995,28.3,54.19,1.16,890.0,0.572,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 07:20:15,2026-08-01 07:30:13,488,OPTA,NICLABH1,0.022,0.0642,0.9915,28.17,53.11,1.14,870.0,-1.385,0.6601,0.02943,0.07177,0.99605,28.25105,53.18861,1.2148,923.89344,-0.56235,0.95841,0.04,0.0776,0.9998,28.29,53.29,1.31,980.0,0.313,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 07:30:15,2026-08-01 07:40:14,488,OPTA,NICLABH1,0.0222,0.0657,0.9917,28.16,53.1,1.17,900.0,-1.537,0.7539,0.02951,0.0724,0.99608,28.24176,53.18797,1.24873,948.36066,-0.53045,0.96236,0.0396,0.0786,0.9998,28.33,54.2,1.32,990.0,0.51,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 07:40:16,2026-08-01 07:50:14,487,OPTA,NICLABH1,0.0225,0.0654,0.9919,28.19,53.11,1.1,850.0,-1.36,0.789,0.02968,0.07261,0.9962,28.29269,53.1806,1.16273,900.32854,-0.5092,0.9633,0.0391,0.0806,0.9995,28.38,53.3,1.24,950.0,0.418,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 07:50:16,2026-08-01 08:00:15,488,OPTA,NICLABH1,0.022,0.0649,0.9919,28.27,53.12,1.03,810.0,-1.369,0.6367,0.0298,0.07204,0.99609,28.32713,53.34076,1.11602,872.09016,-0.52156,0.95801,0.0476,0.0779,0.9995,28.42,54.21,1.17,910.0,0.502,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 08:00:16,2026-08-01 08:10:14,487,OPTA,NICLABH1,0.0222,0.0657,0.9924,28.38,53.1,0.95,750.0,-1.481,0.7929,0.02995,0.07253,0.99604,28.42595,53.60195,1.02517,811.19097,-0.51545,0.96354,0.04,0.0784,1.0,28.49,54.24,1.1,860.0,0.571,0.9921,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 08:10:17,2026-08-01 08:20:15,488,OPTA,NICLABH1,0.0232,0.0659,0.9924,28.48,53.16,0.85,670.0,-1.49,0.7539,0.03001,0.07284,0.99609,28.54668,54.07842,0.91652,726.0041,-0.51614,0.96552,0.0415,0.0796,1.0002,28.63,54.27,0.98,790.0,0.569,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 08:20:17,2026-08-01 08:30:15,487,OPTA,NICLABH1,0.0232,0.0657,0.9917,28.44,53.22,0.79,620.0,-1.457,0.8437,0.02996,0.07285,0.99606,28.52041,54.15643,0.84729,668.7269,-0.55905,0.96582,0.0403,0.0801,1.0002,28.59,54.32,0.9,710.0,0.45,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 08:30:17,2026-08-01 08:40:16,488,OPTA,NICLABH1,0.022,0.0674,0.9922,28.54,53.18,0.79,620.0,-1.425,0.8437,0.03032,0.07344,0.99607,28.60191,54.17254,0.83039,654.07787,-0.54522,0.96791,0.042,0.0786,0.9998,28.66,54.31,0.85,690.0,0.668,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 08:40:17,2026-08-01 08:50:15,487,OPTA,NICLABH1,0.0229,0.0669,0.9919,28.57,54.09,0.79,630.0,-1.275,0.7539,0.03066,0.0736,0.99596,28.73686,54.19172,0.8645,688.82957,-0.50965,0.96755,0.0444,0.0784,0.9998,28.87,55.16,0.93,750.0,0.877,0.996,Motor_en_operacion,Motor_en_operacion:487
2026-08-01 08:50:17,2026-08-01 09:00:15,488,OPTA,NICLABH1,0.0225,0.0676,0.9924,28.83,53.12,0.72,550.0,-1.411,0.7734,0.03073,0.07388,0.99614,28.89197,54.08477,0.77451,605.12295,-0.55093,0.96918,0.0417,0.0801,0.9995,28.98,54.24,0.81,640.0,0.453,0.9921,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:00:17,2026-08-01 09:10:16,488,OPTA,NICLABH1,0.0225,0.0671,0.9922,28.96,53.12,0.7,520.0,-1.394,0.8085,0.03071,0.07398,0.99628,29.06715,53.80811,0.78068,613.31967,-0.49939,0.97243,0.042,0.0806,1.0005,29.21,54.25,0.84,670.0,0.456,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:10:18,2026-08-01 09:20:16,488,OPTA,NICLABH1,0.0232,0.0647,0.9902,29.1,53.12,0.66,480.0,-1.439,0.7539,0.03119,0.07446,0.99633,29.19775,53.68268,0.7299,560.4918,-0.53507,0.97183,0.043,0.0806,1.001,29.28,54.28,0.79,630.0,0.392,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:20:19,2026-08-01 09:30:17,488,OPTA,NICLABH1,0.0232,0.0684,0.9927,29.0,53.13,0.68,500.0,-1.354,0.7539,0.03107,0.07501,0.99633,29.07023,53.49807,0.72379,556.88525,-0.51045,0.97231,0.0454,0.0808,1.0005,29.17,54.27,0.77,610.0,0.75,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:30:19,2026-08-01 09:40:17,488,OPTA,NICLABH1,0.0232,0.0691,0.9922,29.04,53.14,0.72,550.0,-1.376,0.8125,0.03125,0.0751,0.99635,29.12648,54.10107,0.7617,599.73361,-0.51725,0.97272,0.0466,0.0811,0.9998,29.22,54.29,0.81,650.0,0.182,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:40:19,2026-08-01 09:50:18,488,OPTA,NICLABH1,0.0227,0.0684,0.9924,29.16,53.12,0.72,560.0,-1.425,0.8125,0.03104,0.07506,0.99645,29.28277,53.47117,0.8316,676.18852,-0.50939,0.9735,0.0413,0.0815,1.0002,29.35,54.24,0.9,740.0,0.589,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 09:50:20,2026-08-01 10:00:18,488,OPTA,NICLABH1,0.0229,0.0688,0.9912,29.28,53.15,0.79,640.0,-1.533,0.8125,0.03124,0.07545,0.99644,29.34441,54.02258,0.8375,684.93852,-0.51748,0.97411,0.0422,0.0813,1.001,29.43,54.25,0.89,740.0,0.544,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 10:00:20,2026-08-01 10:10:19,488,OPTA,NICLABH1,0.0239,0.0686,0.9922,29.35,53.19,0.81,660.0,-1.51,0.7929,0.03131,0.0762,0.99662,29.47672,54.15553,0.88393,733.54508,-0.49063,0.97549,0.0432,0.083,1.001,29.64,54.28,0.97,810.0,0.566,0.996,Motor_en_operacion,Motor_en_operacion:488
2026-08-01 10:10:20,2026-08-01 10:20:19,487,OPTA,NICLABH1,0.0249,0.0688,0.9924,29.54,54.12,0.84,690.0,-1.389,0.8593,0.03168,0.07602,0.99641,29.63409,54.18735,0.92193,773.49076,-0.48994,0.97783,0.042,0.0825,1.0002,29.7,54.29,1.0,840.0,0.868,0.996,Motor_en_operacion,Motor_en_operacion:487
