time,applicationName,deviceName,devEui,message_type,fPort,fCnt,gps_valid,gps_quality_acceptable,latitude,longitude,altitude_m,hdop,satellites,frequency_hz,spreading_factor,bandwidth_hz,code_rate,gateway_count,strongest_gateway_name,strongest_gateway_id,min_rssi,max_rssi,min_snr,max_snr,min_distance_m,max_distance_m,downlink_published,downlink_payload_hex,downlink_sequence,downlink_min_distance_step,downlink_max_distance_step,gateways_received
2026-09-08 15:23:20,Tests,SignalTester,ac1f09fffe10547c,field_test,1,12,True,True,9.0225737,-79.5322087,67.0,0.9,10.0,905100000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-107.0,-87.0,5.2,9.2,66.6,305.3,True,0c5d71010203,12,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-87.0,""snr"":9.0,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":66.6},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-102.0,""snr"":9.2,""latitude"":9.02351,""longitude"":-79.5322,""distance_m"":104.1},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-107.0,""snr"":5.2,""latitude"":9.02452,""longitude"":-79.53417,""distance_m"":305.3}]"
2026-09-08 15:23:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,13,True,True,9.0225521,-79.5322087,69.0,0.9,10.0,904300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-112.0,-101.0,4.0,7.2,64.2,307.0,True,0d5863010203,13,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-101.0,""snr"":7.2,""latitude"":9.02351,""longitude"":-79.5322,""distance_m"":106.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-102.0,""snr"":7.0,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":64.2},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-112.0,""snr"":4.0,""latitude"":9.02452,""longitude"":-79.53417,""distance_m"":307.0}]"
2026-09-08 15:23:50,Tests,SignalTester,ac1f09fffe10547c,field_test,1,14,True,True,9.0225413,-79.5321872,71.0,0.9,10.0,904100000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-105.0,-95.0,8.0,10.0,62.7,309.6,True,0e5f69010203,14,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-95.0,""snr"":9.2,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":62.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-97.0,""snr"":10.0,""latitude"":9.02351,""longitude"":-79.5322,""distance_m"":107.7},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-105.0,""snr"":8.0,""latitude"":9.02452,""longitude"":-79.53417,""distance_m"":309.6}]"
2026-09-08 15:24:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,15,True,True,9.0225305,-79.5321657,76.0,0.9,10.0,905300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-105.0,-99.0,5.2,9.8,61.3,312.9,True,0f5f65010203,15,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-99.0,""snr"":9.0,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":108.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-103.0,""snr"":9.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":61.3},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-105.0,""snr"":5.2,""latitude"":9.02453,""longitude"":-79.53417,""distance_m"":312.9}]"
2026-09-08 15:24:20,Tests,SignalTester,ac1f09fffe10547c,field_test,1,16,True,True,9.0227141,-79.5319077,78.0,0.8,11.0,903900000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-108.0,-95.0,9.0,9.8,85.2,320.1,True,105c69010203,16,1,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-95.0,""snr"":9.5,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":93.8},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-99.0,""snr"":9.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":85.2},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-108.0,""snr"":9.0,""latitude"":9.02453,""longitude"":-79.53417,""distance_m"":320.1}]"
2026-09-08 15:24:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,17,True,True,9.0231353,-79.5314347,78.0,0.9,10.0,905300000,7,125000,CR_4_5,2,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-94.0,-85.0,9.2,10.0,92.8,149.4,True,116a73010102,17,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-85.0,""snr"":10.0,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":92.8},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-94.0,""snr"":9.2,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":149.4}]"
2026-09-08 15:24:50,Tests,SignalTester,ac1f09fffe10547c,field_test,1,18,True,True,9.0235781,-79.5311122,76.0,0.9,10.0,904500000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-117.0,-101.0,4.8,8.5,118.6,353.1,True,125363010203,18,1,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-101.0,""snr"":8.5,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":209.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-109.0,""snr"":7.8,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":118.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-117.0,""snr"":4.8,""latitude"":9.02453,""longitude"":-79.53418,""distance_m"":353.1}]"
2026-09-08 15:25:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,19,True,True,9.0241613,-79.5306822,83.0,0.8,11.0,904300000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-115.0,-108.0,-3.5,1.5,290.0,386.4,True,13555c020202,19,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-108.0,""snr"":1.5,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":290.0},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-115.0,""snr"":-3.5,""latitude"":9.02454,""longitude"":-79.53418,""distance_m"":386.4}]"
2026-09-08 15:25:20,Tests,SignalTester,ac1f09fffe10547c,field_test,1,20,True,True,9.0246581,-79.5303597,76.0,1.2,9.0,904700000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-118.0,-113.0,-8.0,-0.8,355.6,419.7,True,145257020202,20,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-113.0,""snr"":-0.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":355.6},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-118.0,""snr"":-8.0,""latitude"":9.02454,""longitude"":-79.53418,""distance_m"":419.7}]"
2026-09-08 15:25:39,Tests,SignalTester,ac1f09fffe10547c,field_test,1,21,True,True,9.0250793,-79.5299942,72.0,0.9,10.0,904300000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-119.0,-119.0,4.8,4.8,416.9,416.9,True,155151020201,21,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":4.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":416.9}]"
2026-09-08 15:25:50,Tests,SignalTester,ac1f09fffe10547c,field_test,1,22,True,True,9.0254141,-79.5298867,69.0,0.9,10.0,903900000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-115.0,-115.0,2.8,2.8,454.4,454.4,True,165555020201,22,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-115.0,""snr"":2.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":454.4}]"
2026-09-08 15:26:20,Tests,SignalTester,ac1f09fffe10547c,field_test,1,24,True,True,9.0255869,-79.5300372,68.0,0.9,10.0,904700000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-118.0,-113.0,-9.5,3.2,330.5,462.3,True,185257020202,24,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-113.0,""snr"":3.2,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":462.3},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-118.0,""snr"":-9.5,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":330.5}]"
2026-09-08 15:26:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,25,True,True,9.0255329,-79.5298867,69.0,0.9,10.0,904900000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-119.0,-119.0,-7.5,-7.5,465.6,465.6,True,195151020201,25,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":-7.5,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":465.6}]"
2026-09-08 15:26:55,Tests,SignalTester,ac1f09fffe10547c,field_test,1,26,True,True,9.0256193,-79.5298007,72.0,0.9,10.0,904100000,7,125000,CR_4_5,1,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-118.0,-118.0,-5.8,-5.8,351.9,351.9,True,1a5252020201,26,2,2,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-118.0,""snr"":-5.8,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":351.9}]"
2026-09-08 15:27:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,27,True,True,9.0256085,-79.5297362,73.0,0.9,10.0,905100000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-119.0,-119.0,-5.0,-5.0,481.6,481.6,True,1b5151020201,27,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":-5.0,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":481.6}]"
2026-09-08 15:27:20,Tests,SignalTester,ac1f09fffe10547c,field_test,1,28,True,True,9.0256625,-79.5296072,73.0,1.2,9.0,904300000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-108.0,-108.0,4.8,4.8,494.4,494.4,True,1c5c5c020201,28,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-108.0,""snr"":4.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":494.4}]"
2026-09-08 15:27:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,29,True,True,9.0257705,-79.5295857,74.0,0.9,10.0,905300000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-119.0,-107.0,-5.5,7.8,380.8,522.8,True,1d515d020303,29,2,3,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-107.0,""snr"":7.8,""latitude"":9.02198,""longitude"":-79.53213,""distance_m"":505.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-113.0,""snr"":5.5,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":380.8},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-119.0,""snr"":-5.5,""latitude"":9.02454,""longitude"":-79.53418,""distance_m"":522.8}]"
2026-09-08 15:27:50,Tests,SignalTester,ac1f09fffe10547c,field_test,1,30,True,True,9.0258893,-79.5295427,73.0,0.9,10.0,905100000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-120.0,-111.0,-6.8,6.0,393.1,518.4,True,1e5059020302,30,2,3,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-111.0,""snr"":6.0,""latitude"":9.02199,""longitude"":-79.53213,""distance_m"":518.4},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-120.0,""snr"":-6.8,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":393.1}]"
2026-09-08 15:28:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,31,True,True,9.0259541,-79.5296502,74.0,0.9,10.0,904700000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-120.0,-114.0,-5.5,-2.8,389.4,518.1,True,1f5056020302,31,2,3,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-114.0,""snr"":-2.8,""latitude"":9.02199,""longitude"":-79.53213,""distance_m"":518.1},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-120.0,""snr"":-5.5,""latitude"":9.02351,""longitude"":-79.53219,""distance_m"":389.4}]"
2026-09-08 15:28:21,Tests,SignalTester,ac1f09fffe10547c,field_test,1,32,True,True,9.0259541,-79.5297147,71.0,0.9,10.0,904500000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-118.0,-118.0,-2.5,-2.5,514.4,514.4,True,205252030301,32,3,3,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-2.5,""latitude"":9.02199,""longitude"":-79.53213,""distance_m"":514.4}]"
2026-09-08 15:28:35,Tests,SignalTester,ac1f09fffe10547c,field_test,1,33,True,True,9.0259217,-79.5297362,71.0,0.9,11.0,904900000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-116.0,-116.0,3.0,3.0,510.1,510.1,True,215454030301,33,3,3,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-116.0,""snr"":3.0,""latitude"":9.02199,""longitude"":-79.53213,""distance_m"":510.1}]"
2026-09-08 15:28:54,Tests,SignalTester,ac1f09fffe10547c,field_test,1,34,True,True,9.0257597,-79.5297792,74.0,1.2,10.0,904100000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-118.0,-118.0,-3.2,-3.2,492.9,492.9,True,225252020201,34,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-3.2,""latitude"":9.02199,""longitude"":-79.53214,""distance_m"":492.9}]"
2026-09-08 15:29:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,35,True,True,9.0255653,-79.5299297,68.0,0.9,11.0,903900000,7,125000,CR_4_5,2,5813d3fffe69a1e6,5813d3fffe69a1e6,-120.0,-119.0,-7.0,-1.8,465.8,480.5,True,235051020202,35,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":-1.8,""latitude"":9.02199,""longitude"":-79.53214,""distance_m"":465.8},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-120.0,""snr"":-7.0,""latitude"":9.02454,""longitude"":-79.53418,""distance_m"":480.5}]"
2026-09-08 15:29:50,Tests,SignalTester,ac1f09fffe10547c,field_test,1,38,True,True,9.0257489,-79.5301877,72.0,1.2,10.0,905100000,7,125000,CR_4_5,1,5813d3fffe69a1e6,5813d3fffe69a1e6,-118.0,-118.0,-1.8,-1.8,469.8,469.8,True,265252020201,38,2,2,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-1.8,""latitude"":9.02199,""longitude"":-79.53214,""distance_m"":469.8}]"
2026-09-08 15:30:05,Tests,SignalTester,ac1f09fffe10547c,field_test,1,39,True,True,9.0262349,-79.5305532,68.0,1.2,10.0,905300000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-119.0,-113.0,-2.2,-1.2,440.6,503.2,True,275157020302,39,2,3,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-113.0,""snr"":-1.2,""latitude"":9.02454,""longitude"":-79.53418,""distance_m"":440.6},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-119.0,""snr"":-2.2,""latitude"":9.02199,""longitude"":-79.53214,""distance_m"":503.2}]"
